pharmacyID,medicineID,quantity,discount
4922,32786,1383,10
4922,48787,9463,0
4922,52883,9207,30
4922,50390,7500,10
4922,9577,767,20
4922,51773,1262,30
4922,34464,7603,0
4922,15053,657,10
4922,45613,996,10
4922,50053,1975,20
4922,4817,3457,10
4922,5714,5001,0
4922,6305,2641,10
4922,37529,870,10
4922,3377,5048,10
4922,11165,7924,10
4922,46205,8948,30
4922,24024,7638,0
4922,17647,4460,30
4922,9210,2170,20
4922,24812,22,20
4922,23346,3470,0
4922,47950,727,20
4922,22322,3056,10
4922,32494,9795,0
4922,33551,9816,20
4922,12888,6523,20
4922,50756,4270,0
4922,3768,6359,0
4922,25814,4566,0
4922,8996,8314,10
4922,4874,1793,20
4922,36301,3581,20
4922,46437,478,30
4922,14227,3915,30
4922,34091,4364,10
4922,51724,8451,20
4922,40041,2367,0
4922,41469,6498,0
4922,31100,4547,0
4922,3832,622,30
4922,22397,3544,10
4922,35975,8397,10
4922,48599,419,20
4922,45312,3718,20
4922,23647,3377,30
4922,9982,2863,20
4922,22441,5980,30
4922,8609,2911,30
4922,16327,5589,20
4922,21812,3715,0
4922,50597,6424,10
4922,2964,9400,20
4922,39321,8551,20
4922,13802,6895,30
4922,13917,1523,10
4922,47180,4616,30
4922,15955,1357,10
4922,15713,5805,10
4922,49023,3188,30
4922,11769,6582,10
4922,1496,8789,10
4922,7375,6699,30
4922,7033,4364,20
4922,3494,5653,0
4922,44665,329,30
4922,16132,8373,10
4922,51972,3930,10
4922,5770,597,0
4922,51576,9077,0
4922,39962,8734,10
4922,15578,6276,10
4922,41744,8389,0
4922,28279,3313,0
4922,8078,3414,30
4922,32427,9550,10
4922,53129,5997,30
4922,19584,18,0
4922,22354,3390,20
4922,32768,5629,20
4922,9933,5793,30
4922,21850,352,0
4922,42329,3143,30
4922,35621,4001,0
4922,42470,6626,0
4922,34500,6802,10
4922,51035,972,20
4922,6080,9875,30
4922,16245,67,10
4922,8103,5334,0
4922,49146,8543,30
4922,39347,7287,30
4922,17171,611,30
4922,26374,9605,20
4922,4496,2728,10
4922,37931,7194,30
4922,7231,4261,20
4922,5213,9669,30
4922,5351,1465,30
4922,11146,9299,0
4922,437,8847,10
4922,5726,2618,30
4922,37109,3456,0
4922,27846,6816,20
4922,6319,4030,30
4922,6004,5263,20
4922,27728,3419,10
4922,44587,5671,10
4922,49591,4968,10
4922,25691,5072,20
4922,3058,1799,30
4922,2490,3370,30
4922,33695,4949,0
4922,36445,2599,10
4922,15614,468,10
4922,18153,3446,0
4922,4550,1703,20
4922,43374,364,30
4922,13905,3076,0
4922,19514,6600,20
4922,39465,5518,30
4922,29238,47,30
4922,8515,3839,20
4922,48128,7491,10
4922,48757,280,10
4922,24624,89,0
4922,6595,9989,20
4922,42180,7477,30
4922,9420,4411,10
4922,43598,7243,30
4922,29491,3003,0
4922,42535,5980,10
4922,41733,9148,30
4922,21081,1588,10
4922,3849,2812,10
4922,9459,130,30
4922,18851,7350,0
4922,12388,9939,10
4922,25989,8061,10
4922,39647,2958,10
4922,39907,5572,20
4922,507,1477,30
4922,11264,6782,20
4922,52979,1276,0
4922,31396,3379,30
4922,7347,2599,10
4922,52512,1271,30
4922,13507,80,0
4922,10044,8650,10
4922,8163,1260,20
4922,30288,546,30
4922,37911,532,30
4922,16142,1432,10
4922,47963,6212,30
4922,27852,1780,0
4922,45130,7178,30
4922,47137,2475,30
4922,52281,5615,30
4922,16669,7697,30
4922,9,4184,30
4922,52200,3675,10
4922,17617,7917,0
4922,3811,4336,20
4922,39949,3127,20
4922,13271,3040,0
4922,25454,7329,0
4922,40058,5157,20
4922,26453,1850,20
4922,15441,9410,20
4922,30219,4661,0
4922,3561,9570,20
4922,1472,7680,10
4922,9206,1205,30
4922,3147,3464,10
4922,36728,2998,0
4922,36339,6601,20
4922,25860,142,10
4922,17983,6024,0
4922,31793,2530,0
4922,15414,8574,30
4922,51960,5518,0
4922,3689,7223,30
4922,37981,4757,10
4922,22411,6659,30
4922,2495,5056,0
4922,49575,9030,20
4922,22565,4504,0
4922,9460,9413,30
4922,39068,9798,10
4922,7446,619,0
4922,28615,4022,20
4922,37086,8073,10
4922,306,8856,20
4922,48405,4626,20
4922,39785,6122,10
4922,17391,4215,30
4922,14750,1359,30
4922,1567,9538,10
4922,3400,4338,0
4922,44440,2484,30
4922,52742,5992,20
4922,10657,1386,20
4922,13832,6979,0
4922,30363,1388,30
4922,13800,9754,10
4922,12106,7473,30
4922,49045,1994,10
4922,2787,4786,0
4922,17007,5648,0
4922,11885,6807,30
4922,32753,2471,30
4922,13705,6311,20
4922,33786,2853,10
4922,33318,8206,20
4922,39567,746,10
4922,28145,3250,20
4922,50676,1955,10
4922,37120,1771,20
4922,36339,4874,30
4922,45615,6979,0
4922,52148,2045,20
4922,44382,3898,30
4922,27402,7645,10
4922,19945,1532,10
4922,9497,8783,0
4922,28973,2611,30
4922,15727,4779,10
4922,35374,928,30
4922,18030,137,10
4922,3471,1055,0
4922,35697,1431,20
4922,43414,1651,20
4922,4356,7076,20
4922,50527,2235,30
4922,15805,5006,10
4922,20038,4468,30
4922,25950,7451,30
4922,15049,4244,10
4922,13618,5676,20
4922,14083,2795,10
4922,36747,6986,0
4922,42937,306,0
4922,16651,9046,10
4922,7646,9074,0
4922,31401,5035,30
4922,46459,6172,30
4922,21655,4657,20
4922,14891,5423,30
4922,27670,3589,30
4922,36054,5940,0
4922,9220,3385,30
4922,20557,6869,30
4922,33973,1056,30
4922,33422,7873,20
4922,28259,7697,20
4922,31549,9455,20
4922,6760,6597,0
4922,10758,2109,30
4922,25569,2297,0
4922,31350,9130,10
4922,24890,373,30
4922,19033,6329,10
4922,7782,1903,0
4922,31805,1858,10
4922,26871,4174,30
4922,29580,4801,10
4922,15224,4333,30
4922,53177,9910,10
4922,41343,9344,0
4922,29839,3859,10
4922,44541,2210,0
4922,10451,1587,0
4922,33578,17,20
4922,8686,1242,20
4922,11007,4427,20
4922,40706,8961,20
4922,44575,7577,30
4922,32076,9439,20
4922,32348,8602,10
4922,26751,758,30
4922,35398,6258,0
4922,22295,2853,30
4922,44331,8502,10
4922,19340,5019,10
4922,27642,3992,30
4922,32486,5922,20
4922,15419,2965,10
4922,29165,3518,0
4922,600,5146,30
4922,19258,9158,0
4922,740,9523,10
4922,13329,457,20
4922,3167,7010,10
4922,31021,3144,0
4922,47544,4510,20
4922,3070,607,30
4922,19442,8114,30
4922,28070,4135,10
4922,48113,6134,0
4922,22768,1919,30
4922,6921,5507,10
4922,24686,1509,0
4922,26184,951,0
4922,22568,7789,10
4922,2732,93,10
4922,51015,533,20
4922,12823,9062,20
4922,19797,6928,30
4922,45442,503,10
4922,52499,9343,0
4922,11919,5495,20
4922,4127,2376,30
4922,6508,6376,30
4922,12171,1973,10
4922,35688,7316,20
4922,23372,9075,10
4922,19979,2562,20
4922,427,272,30
4922,12944,7270,10
4922,12238,4450,20
4922,51716,3610,0
4922,1076,8914,30
4922,46397,3701,10
4922,2278,1513,0
4922,371,222,0
4922,32516,9997,10
4922,17015,963,10
4922,21750,2837,30
4922,23325,2058,20
4922,35173,2559,30
4922,1663,8113,30
4922,28007,8362,0
4922,18457,9973,0
4922,9380,3863,0
4922,7418,7718,20
4922,10149,2118,20
4922,41684,8189,30
7649,15588,4924,20
7649,13414,4057,30
7649,41346,8994,20
7649,27793,145,20
7649,34540,3104,30
7649,33667,4194,0
7649,46028,6000,0
7649,47172,5621,20
7649,31206,341,10
7649,45691,8666,10
7649,45085,5413,0
7649,34368,6493,0
7649,19575,4566,0
7649,17458,6531,20
7649,36217,5344,20
7649,19622,6517,10
7649,26172,4486,20
7649,13125,8643,20
7649,13553,6281,30
7649,52029,7722,20
7649,9919,9261,10
7649,29267,2742,30
7649,22060,348,0
7649,29015,389,10
7649,20588,6339,0
7649,48189,461,0
7649,25909,2367,0
7649,18549,7612,10
7649,41857,104,10
7649,12840,1856,10
7649,15347,9898,10
7649,15709,587,20
7649,36322,5786,20
7649,15872,281,10
7649,6140,1408,10
7649,21632,9681,0
7649,34237,9103,30
7649,48073,5667,10
7649,27732,5015,20
7649,49013,4089,10
7649,33641,5676,10
7649,12705,4630,0
7649,53091,6633,30
7649,9093,8434,0
7649,23081,6438,0
7649,6030,9880,30
7649,43492,6082,30
7649,34967,5305,0
7649,45395,2727,0
7649,48150,6274,0
7649,38855,94,0
7649,4672,2684,20
7649,22706,5710,30
7649,35845,2665,0
7649,9029,2217,30
7649,8289,9840,20
7649,43265,7892,10
7649,33089,2126,30
7649,25044,3300,30
7649,41613,2054,30
7649,26796,8740,0
7649,2935,3247,0
7649,34395,4800,10
7649,49556,8254,20
7649,28026,7877,30
7649,26411,3660,30
7649,24417,4065,10
7649,23379,6402,10
7649,11010,7810,20
7649,7511,7214,0
7649,4023,5246,10
7649,46297,7204,30
7649,28078,5624,0
7649,38227,6985,0
7649,39379,5169,0
7649,28075,6728,30
1987,6152,7273,30
1987,42629,94,10
1987,37040,3780,30
1987,26588,6316,30
1987,28395,6592,30
1987,10344,740,30
1987,18879,2278,30
1987,26711,7869,0
1987,18397,2784,30
1987,35766,5836,10
1987,50145,5525,0
1987,14114,7696,10
1987,22072,1720,30
1987,15922,974,20
1987,43306,6057,10
1987,29110,639,10
1987,20343,2954,10
1987,25525,3297,10
1987,9677,9557,10
1987,6469,829,0
1987,36769,9425,30
1987,40358,4781,30
1987,52792,9565,30
1987,48155,5769,10
1987,47798,8955,30
1987,53059,4253,30
1987,12978,8217,30
1987,50607,6038,20
1987,7351,6969,10
1987,25859,5547,30
1987,47168,3289,10
1987,19862,9324,10
1987,43812,182,30
1987,22081,8177,20
1987,44377,2442,20
1987,14482,6148,30
1987,8107,5950,20
1987,23610,2005,0
1987,5565,4202,30
1987,32585,2249,30
1987,4565,9522,0
1987,47913,4420,0
1987,51373,7241,10
1987,9065,7940,30
1987,21213,1801,30
1987,52926,4321,10
1987,10703,4204,30
1987,38348,5976,10
1987,32132,4498,30
1987,47436,3224,20
1987,34108,5368,30
1987,24483,8916,10
1987,7855,4815,0
1987,51545,1556,0
1987,13976,8443,0
1987,6745,5285,30
1987,35882,6422,0
1987,43239,6842,10
1987,15510,9521,20
1987,31403,204,20
1987,19651,9962,0
1987,50589,1720,0
1987,14125,2268,20
1987,42843,1190,10
1987,31554,4897,10
1987,43933,5009,0
1987,11528,3479,10
1987,50261,2617,20
1987,18619,2563,0
1987,3552,9604,20
1987,31723,7784,30
1987,47357,8137,0
1987,17542,3701,10
1987,18430,3139,10
1987,25358,3315,20
1987,51838,9031,0
1987,50374,6288,10
1987,19194,2243,10
1987,49355,8203,10
1987,26104,2088,20
1987,12255,2270,20
1987,11575,5956,10
1987,40437,1484,0
1987,49877,4951,20
1987,16217,2654,10
1987,21361,5244,20
1987,26035,7058,0
1987,27451,9987,20
1987,20340,2012,30
1987,36505,2427,30
1987,35842,3694,10
1987,42436,2349,10
1987,18109,7433,30
1987,47314,6209,20
1987,25501,2416,20
1987,41463,9803,0
1987,20037,4398,10
1987,8794,8311,20
1987,3504,8807,30
1987,37895,7336,30
1987,42907,4911,20
1987,49682,4198,30
1987,24866,5830,30
1987,27982,5021,20
1987,10786,6438,20
1987,1014,9129,0
1987,15230,8244,0
1987,38318,9117,20
1987,14533,7371,30
1987,39430,8110,0
1987,50698,784,30
1987,30639,4840,30
1987,32995,9158,10
1987,6093,8883,10
1987,39894,7241,20
1987,7033,8144,0
1987,46558,3566,10
1987,42411,2590,30
1987,23204,8597,20
1987,30910,7982,20
1987,15682,4246,30
1987,27791,1298,10
1987,1046,5107,20
1987,9543,3924,0
1987,53315,4394,0
1987,42451,8002,20
1987,48544,1606,0
1987,5935,5544,20
1987,9612,8464,20
1987,2536,4938,10
1987,35499,2219,0
1987,28325,2409,20
1987,11570,8134,10
1987,50846,3176,10
1987,24851,837,10
1987,8674,300,0
1987,8985,4355,30
1987,51233,7007,30
1987,19015,8392,30
1987,35479,9073,30
1987,51384,6121,20
1987,48938,4702,10
1987,7073,4614,10
1987,44451,7953,0
5480,34022,248,30
5480,26324,665,10
5480,30557,6386,20
5480,34894,1742,10
5480,12918,2352,0
5480,16544,7497,0
5480,4925,2582,30
5480,45186,4959,10
5480,39286,9798,0
5480,25367,3064,0
5480,13810,4514,0
5480,9502,7972,10
5480,5565,4387,0
5480,17321,4914,20
5480,37661,6153,30
5480,17185,2106,30
5480,4787,327,10
5480,14269,983,30
5480,29521,2302,0
5480,25245,9341,10
5480,25031,2642,20
5480,16337,9173,30
5480,38577,6663,20
5480,1259,9405,20
5480,28166,1939,20
5480,20772,8537,10
5480,38023,1131,10
5480,44300,356,10
5480,9683,3814,20
5480,5106,2302,0
5480,15294,747,10
5480,38480,8380,0
5480,49074,4601,20
5480,24187,1900,20
5480,23313,3271,0
5480,49837,3764,0
5480,49850,3317,20
5480,5290,6472,20
5480,50575,7527,30
5480,25750,1167,10
5480,21217,6932,20
5480,11334,8395,0
5480,30324,3866,0
5480,16534,5125,10
5480,44694,1166,0
5480,43404,1014,10
5480,35798,1606,10
5480,46974,9320,20
5480,33576,6938,30
5480,28611,1863,10
5480,2537,6603,0
5480,52811,1390,20
5480,7892,4835,20
5480,35696,9739,0
5480,50755,2603,30
5480,37620,7854,0
5480,38136,5183,10
5480,16008,8098,20
5480,14540,3476,10
5480,26812,6028,0
5480,42884,2660,20
5480,37928,9886,10
5480,17173,7864,20
5480,42907,8233,30
5480,7176,9367,20
5480,27281,1605,10
5480,9274,4537,30
5480,16207,1550,30
5480,51933,6472,20
5480,38234,4492,10
5480,38828,8203,10
5480,11454,1838,0
5480,16071,8645,10
5480,10597,613,10
5480,11430,3320,30
5480,28069,2155,10
5480,49324,3986,0
5480,9299,6197,30
5480,26569,9464,20
5480,13098,1369,10
5480,17380,4781,0
5480,13853,9352,10
5480,17575,5581,0
5480,52216,7089,30
5480,30802,2980,30
5480,44310,7320,30
5480,6032,6272,30
5480,6009,8007,10
5480,31476,7693,10
5480,7948,5447,20
5480,23246,238,0
5480,4312,9378,0
5480,7913,491,0
5480,40550,4178,0
5480,21821,4554,10
5480,30477,258,10
5480,50320,4189,0
5480,4018,7248,30
5480,11056,7607,30
5480,44627,9402,30
5480,22872,8232,20
5480,16043,9759,0
5480,35674,8744,30
5480,23252,6095,0
5480,19874,3244,30
5480,33604,1274,30
5480,12232,1858,10
5480,23000,8377,20
5480,13649,187,10
5480,26022,3961,0
5480,48784,6319,30
5480,8477,6712,30
5480,48757,3989,20
5480,30370,8140,10
5480,53411,3992,30
5480,28852,8343,30
5480,44763,9882,30
5480,11200,872,30
5480,52666,4494,30
5480,45907,757,30
5480,38835,1824,30
5480,44242,9576,30
5480,1051,3458,30
5480,27332,5701,30
5480,51559,7718,30
5480,35276,8079,10
5480,39765,6294,0
5480,39605,1085,30
5480,47238,4961,10
5480,27672,9650,10
5480,33964,8478,0
5480,13919,8358,0
5480,40237,148,20
5480,13074,4536,0
5480,6840,9157,0
5480,12705,8369,0
5480,24739,8236,0
5480,23910,3953,10
5480,10452,865,0
5480,36832,7803,0
5480,10297,5272,10
5480,44744,7826,10
5480,31931,3799,10
5480,2610,672,10
5480,17386,1522,20
5480,23015,5102,10
5480,5331,7641,0
5480,18122,5576,0
5480,38476,1027,30
5480,25412,6700,20
5480,44824,2433,10
5480,36360,2243,30
5480,45104,3849,10
5480,12401,2449,30
5480,18659,2857,30
5480,22900,6544,20
5480,26692,6091,30
5480,14949,7484,10
5480,15765,5957,0
5480,30259,1293,10
5480,7510,5789,30
5480,20050,2433,20
5480,3220,8278,30
5480,11834,341,10
5480,30859,8104,0
5480,51048,3731,20
5480,49040,8788,10
5480,9121,5099,20
5480,36128,2629,10
5480,1240,7689,10
5480,14334,9523,20
5480,14059,8594,10
5480,18657,8662,20
5480,51827,5839,30
5480,24576,9729,10
5480,40351,3429,20
5480,26745,6225,0
5480,5172,881,30
5480,36657,4025,10
5480,12048,9,30
5480,27403,4687,0
5480,15879,9117,10
5480,29098,9332,0
5480,11331,8263,0
5480,31288,4954,30
5480,52654,4460,0
5480,51044,7201,30
5480,52346,1324,20
5480,51249,9856,20
5480,41673,2987,30
5480,4482,5905,20
5480,2641,8983,0
5480,11341,4294,10
5480,7181,5328,30
5480,48187,5379,0
5480,9048,1236,0
5480,41716,7843,30
5480,17165,5681,20
5480,30033,9565,20
5480,24865,432,10
5480,51143,8236,30
5480,35421,9253,30
5480,20299,876,10
5480,35503,6529,0
5480,51072,49,30
5480,21886,2308,0
5480,36642,62,30
5480,8600,5057,20
5480,21780,833,10
5480,3794,7818,20
5480,25175,3531,0
5480,31970,1221,10
5480,42297,4718,0
5480,10795,1017,20
5480,19139,8619,10
5480,45583,9437,10
5480,25891,4540,30
5480,29070,6193,0
5480,42236,7815,10
5480,42657,2664,0
5480,18997,3071,10
5480,11779,8366,20
5480,39694,8885,20
5480,31228,2743,10
5480,20881,5428,10
5480,22918,7404,30
5480,31144,5349,20
5480,7047,6680,0
5480,1634,2950,0
5480,17081,5022,20
5480,8057,8915,20
5480,33669,2786,10
5480,14719,2449,30
5480,3242,4170,20
5480,20248,5134,0
5480,22182,4679,10
5480,2759,151,20
5480,15112,3243,0
5480,32882,298,0
5480,24105,9244,0
9169,8402,5834,0
9169,47843,9603,0
9169,27187,8332,30
9169,3628,4192,10
9169,49115,5500,10
9169,46433,7733,20
9169,6628,5883,0
9169,22719,5546,0
9169,3482,8856,10
9169,13995,7423,0
9169,49562,3966,20
9169,2699,9767,10
9169,45667,8692,20
9169,33787,6061,10
9169,18684,5895,20
9169,29778,5454,0
9169,11815,4449,30
9169,549,9334,20
9169,17082,1225,10
9169,19169,7752,0
9169,53247,4486,0
9169,11239,9060,10
9169,51549,3584,0
9169,36271,1139,20
9169,53119,6159,20
9169,53240,7803,0
9169,17744,1372,10
9169,29097,316,10
9169,3968,4838,30
9169,49669,6531,0
9169,7889,1372,0
9169,21176,396,20
9169,1357,574,20
9169,22236,2516,30
9169,29947,3121,20
9169,20954,3767,30
9169,34040,7971,30
9169,12231,4566,30
9169,44232,7795,10
9169,41600,8671,20
9169,20342,1992,10
9169,752,2680,30
9169,49397,2027,20
9169,35274,1861,0
9169,31795,600,10
9169,49923,6826,0
9169,3027,9454,30
9169,18397,5692,20
9169,19385,3176,0
9169,52342,955,30
9169,34642,9147,0
9169,33992,2762,30
9169,968,8677,10
9169,24674,5099,0
9169,45292,5480,0
9169,4800,4699,0
9169,1643,6021,30
9169,15867,3796,10
9169,37340,8731,20
9169,51282,2129,30
9169,51010,1382,0
9169,17048,6204,30
9169,34822,1985,20
9169,39773,6942,0
9169,12742,9184,30
9169,39987,1866,0
9169,741,878,10
9169,5192,9400,30
9169,7100,6572,30
9169,11589,9965,10
9169,11397,7439,0
9169,48562,77,10
9169,34672,9344,10
9169,242,2757,30
9169,9411,1387,30
9169,37713,8850,0
9169,6236,1884,10
9169,52146,7088,0
9169,25561,1631,30
9169,47388,7988,30
9169,25660,2829,0
9169,30356,8427,0
9169,43291,6473,30
9169,21531,9100,30
9169,2934,865,10
9169,5168,593,10
9169,19189,2432,0
9169,43968,869,20
9169,15129,1302,30
9169,13057,7042,20
9169,44517,9518,10
9169,3895,2058,20
9169,42935,2926,30
9169,50218,6887,30
9169,42179,1355,10
9169,6501,6714,20
9169,24380,2885,30
9169,4152,4403,20
9169,47798,1605,0
9169,28729,884,0
9169,52724,7166,20
9169,42586,3253,30
9169,24247,5464,0
9169,41213,8819,10
9169,28588,260,30
9169,44764,2262,10
9169,32927,4503,30
9169,51558,9906,0
9169,24870,5003,20
9169,8642,8997,0
9169,49949,4289,10
9169,16187,7472,0
9169,24220,3908,30
9169,20480,7109,0
9169,12214,3526,0
9169,23232,7230,10
9169,902,6582,0
9169,3734,5244,30
9169,20290,3549,0
9169,40838,5761,20
9169,6099,8918,30
9169,28569,7585,0
9169,41778,4964,20
9169,25241,2562,0
9169,15401,3705,20
9169,33266,9802,10
9169,43914,358,30
9169,731,5094,0
9169,12887,9783,10
9169,48233,4827,0
9169,9126,7042,0
9169,26214,19,30
9169,9473,4905,0
9169,52312,8648,10
9169,27129,233,20
9169,34065,7657,10
9169,19806,2502,10
9169,18047,785,30
9169,24808,930,20
9169,42897,4445,20
9169,16536,6114,20
9169,2448,2588,20
9169,47357,3732,0
9169,25631,4042,20
9169,46293,7210,30
9169,42470,2626,20
9169,16650,3286,0
9169,30953,256,30
9169,37939,9552,30
9169,52289,4677,20
9169,47090,8410,30
9169,52020,7041,30
9169,37029,2861,30
9169,24917,2293,0
9169,50549,817,0
9169,6437,2189,30
9169,34472,9588,30
9169,40282,9664,20
9169,48557,2549,0
9169,17764,1650,30
9169,39535,2930,0
9169,37905,5357,10
9169,48395,7623,20
9169,7071,2044,20
9169,29502,6973,30
9169,43365,7777,0
9169,52750,2663,20
9169,32430,7589,10
9169,22830,477,10
9169,47898,7691,10
9169,39395,9455,10
9169,4811,6411,20
9169,43813,3416,30
9169,5851,1616,30
9169,16616,6303,30
9169,27187,3215,20
9169,50947,8872,30
9169,48190,9322,0
9169,50784,6043,30
9169,45812,3969,20
9169,28568,1262,10
9169,2562,3509,20
9169,50162,2660,0
9169,17579,6224,0
9169,29517,1730,20
9169,27431,5682,20
9169,8383,451,20
9169,5251,2792,20
9169,51015,8540,30
9169,33651,1807,20
9169,24336,8595,30
9169,14196,4912,0
9169,12602,86,10
9169,23530,5621,30
9169,11811,2085,0
9169,26082,4509,10
9169,22314,265,10
9169,7720,9481,30
9169,25189,4621,0
9169,17594,9757,0
9169,47659,5844,20
9169,52257,9529,0
9169,34161,2126,10
9169,45920,9609,20
9169,16481,1753,10
9169,22457,4773,30
9169,16235,922,20
9169,30708,7335,10
9169,43771,7963,30
9169,13117,8550,20
9169,27457,2979,10
9169,8832,1700,20
9169,47718,2140,0
9169,49384,9917,30
9169,47093,4416,0
9169,41776,8030,10
9169,31773,3704,0
9169,24964,7201,20
9169,29809,7761,30
9169,24514,1243,30
9169,10768,6035,30
9169,40487,6350,30
9169,41542,5307,10
9169,31266,7254,0
9169,42983,8714,10
9169,4507,5000,0
9169,31928,4871,10
9169,17903,4550,0
9169,12479,680,0
9169,11962,7218,20
9169,41677,5015,20
9169,32087,7377,0
9169,27825,2315,10
9169,32550,3911,20
9169,3610,2843,10
9169,32916,8274,10
9169,49990,3851,0
9169,551,8479,20
9169,10753,2727,30
9169,44830,2313,10
9169,49352,5474,30
9169,51600,6253,30
9169,47652,4909,0
9169,47250,9380,0
9169,40419,2087,0
9169,3100,7599,30
9169,17064,4435,10
9169,8753,5628,30
9169,25110,9473,0
9169,2178,5906,10
9169,11611,7370,10
9169,46071,8467,0
9169,4779,4156,20
9169,37519,4361,0
9169,47601,497,30
9169,47657,2734,10
9169,53301,4731,30
9169,27101,6239,10
9169,36554,7252,20
9169,20847,7881,20
9169,27543,4424,0
9169,44088,9679,30
9169,36958,6061,30
9169,18197,9946,0
9169,43502,1229,20
9169,51162,6124,30
9169,31037,5287,30
9169,49974,1975,10
9169,968,7981,30
9169,42200,8598,30
9169,1365,1854,10
9169,36791,477,10
9169,31705,6811,30
9169,34231,5678,20
9169,24673,3847,20
9169,20470,8598,30
9169,33204,9955,30
9169,34801,3529,0
9169,44832,2713,10
9169,36473,8965,10
9169,3381,9661,20
9169,22139,9820,10
9169,10355,5574,20
9169,12905,1661,20
9169,3719,910,30
9169,16111,7775,0
9169,28810,1709,10
9169,12450,4371,0
9169,53350,3995,10
9169,37641,122,20
9169,37628,5595,0
9169,40441,376,0
9169,41311,1057,30
9169,18738,9746,10
9169,26380,4751,0
9169,45205,4204,30
9169,26830,5648,20
9169,40963,7393,10
9169,52262,3182,30
9169,3573,5942,20
9169,46307,407,20
9169,12755,9283,20
9169,3549,3241,0
9169,4218,4029,0
9169,33854,2144,20
9169,35014,638,10
9169,49168,8676,20
9169,44152,3623,10
9169,26410,1546,0
9169,22235,8290,0
9169,43790,119,20
9169,32855,8779,20
9169,5220,3050,20
9169,45435,5207,20
9169,25299,9893,10
9169,47988,4222,20
9169,21207,9335,10
9169,29446,8992,20
9169,34152,7178,10
9169,17810,5512,20
9169,35694,9086,20
9169,36306,6495,20
9169,34788,2828,20
9169,3443,6421,20
9169,39969,9876,10
9169,16855,6909,30
9169,26632,7434,0
9169,21376,4447,10
9169,39779,7079,20
9169,50753,6359,20
9169,27616,3903,0
9169,49513,2090,30
9169,374,5135,30
9169,6326,5143,20
9169,32861,1961,10
9169,51448,1892,0
9169,38867,5062,10
9169,43613,2735,10
9169,7053,4209,10
9169,41621,8861,0
9169,41114,2398,30
9169,2726,2098,30
9169,24172,2409,30
9169,52729,8547,10
9169,52,9285,30
9169,4094,1029,10
9169,5007,8944,20
9169,49985,4242,10
9169,51982,8670,10
9169,26224,5471,20
9169,26108,4337,30
9169,37285,6794,30
9169,25277,8619,20
9169,11400,4944,0
9169,1433,9182,30
9169,4461,1080,0
9169,24221,3459,10
9169,52487,6567,0
9169,17267,7275,0
9169,37463,1520,20
9169,9567,1109,30
9169,15279,8447,0
9169,42497,3347,0
9169,52384,5777,20
9169,37004,961,0
9169,45974,3331,10
9169,20908,4252,10
9169,15996,5576,10
9169,36671,7320,30
9169,34235,7155,20
9169,28090,8818,10
9169,14011,2621,0
9169,50959,7289,10
9169,41239,2608,20
9169,47190,1921,0
9169,20451,5740,10
9169,40589,7519,0
9169,48013,858,20
9169,9366,6667,20
9169,33876,1941,10
9169,4681,200,0
9169,27615,9429,30
9169,25306,6395,20
9169,51838,4082,20
9169,42729,8498,0
9169,50871,7627,20
9169,51079,9653,0
9169,19773,1373,10
9169,7260,2610,30
9169,7033,383,0
9169,15459,7379,20
9169,41453,3132,0
9169,3662,2967,30
9169,4952,3552,30
9169,42640,3579,20
9169,20623,2437,30
9169,16624,9546,0
9169,24438,3901,10
9169,13330,9892,0
9169,37141,4831,30
9169,42725,2589,20
9169,29448,7905,0
9169,45044,4047,20
9169,27412,5453,30
9169,52102,1695,10
9169,22256,3244,30
9169,29848,5369,30
9169,18760,6842,30
9169,31799,9760,20
9169,49933,7932,10
9169,21236,9477,0
9169,27554,3071,30
9169,26161,704,10
9169,46949,3950,20
9169,8015,5465,0
9169,264,600,0
9169,25426,3758,30
9169,40619,9462,0
9169,736,3366,20
9169,3288,3470,20
9169,1473,6047,10
9169,4416,6093,10
9169,31241,6714,30
9169,39934,2720,10
9169,42625,8842,0
9169,20573,2693,10
9169,13737,6262,10
9169,23540,1424,20
9169,12927,6626,10
9169,44224,2128,20
9169,5458,8850,20
9169,2489,4110,30
9169,2577,1116,0
9169,15087,7997,10
9169,46761,927,30
9169,4784,1375,30
9169,5614,4233,0
9169,31671,4813,30
9169,3145,8603,0
9169,34142,3893,0
9169,10075,3829,20
9169,5131,187,0
9169,22021,4979,10
9169,37284,8457,20
9169,23707,5022,0
9169,36296,8786,10
9169,14034,4699,30
9169,18241,5654,20
9169,4590,2144,20
9169,36616,4256,10
9169,52487,2905,10
9169,24959,9904,0
9169,47246,6898,20
9169,2814,5523,10
9169,35108,5740,30
9169,33325,3645,10
9169,15445,6185,10
9169,13166,7343,10
6029,19370,391,0
6029,27928,6712,0
6029,51197,5278,0
6029,22975,172,0
6029,10423,8694,0
6029,48340,1365,10
6029,7907,8672,0
6029,6726,8656,20
6029,34306,7862,0
6029,52264,5523,0
6029,18981,1202,10
6029,9919,6145,20
6029,10922,1273,0
6029,23532,5980,20
6029,40178,7084,0
6029,3591,8514,20
6029,27618,4675,20
6029,20165,3328,20
6029,38911,2568,30
6029,46719,3136,20
6029,2410,7834,0
6029,36726,5360,10
6029,23689,6788,20
6029,21489,4569,20
6029,5484,7014,20
6029,22787,5230,10
6029,50976,6601,10
6029,7800,9200,10
6029,25760,8221,20
