claimID,balance,uin
2163581206,389202,SBIHLIP22136V032122
2396875058,852388,ICITIOP22093V032122
8024853877,339321,HDFHLIA22188V012122
2453703355,780256,CHIPAGP22044V012122
7872040670,784071,SHAHLIP21011V052122   
1556770132,493716,CHOPAGP22042V012122
2025525888,890208,KOTPAGP22075V022122
9225918429,893771,CHOHLGP22183V012122
9503935064,899923,ICIPAGP22077V062122
5004687987,996383,LIBTGDP22098V012122
8279905779,267434,SHAHLIP22140V012122
2652340814,699979,SBIHLIP22136V032122
8907926316,636492,HDFHLIA22188V012122
4488588211,582653,KOTHMGP22115V022122
4069044398,533774,NBHHLIP22152V012122
6030213004,719956,SBIPAGP22182V012122
6085447908,669511,RQBPAGP22113V012122
9635970992,79089,HDFHLGP21001V032122
3544610056,722305,SBIHLIP22136V032122
4384720922,312453,LIBTGDP22171V012122
4025855431,712064,NBHHLGP22157V032122
3609009391,927898,SHAHLIP22033V022122
1022947233,770500,TATHLIP22176V012122
6532626666,314881,ICITIDP22081V042122
3790219469,425932,TATHLGP21004V032122
8884814968,44407,ACKPAIP21638V012021
3695477704,75390,NBHHLGP22157V032122
2710569429,93332,HDFHLGP21002V022122
3781310396,509065,KOTPAGP22075V022122
5705653576,324185,SBIHLIP22138V042122
3154947770,921791,BAJHLIP22024V032122
7121401274,240329,KOTPAGP22075V022122
4155879205,282184,FGIHMIP22106V032122
9529645559,136326,SBIHLIP22135V032122
6128375635,280061,SHAHLIP22040V052122
7788108497,383818,FGIHLGP22111V032122
5710182190,461895,BAJHLIP22192V032122
1823212346,680686,BAJTIOP22122V022122
9946803845,441203,OICHLIP21578V012021
3747897532,119336,CHOPAGP22042V012122
5556290613,706182,UIIHLIP22187V032122
3256594113,24058,FGIHLGP22108V022122
4918917109,374487,LIBTIDP22097V012122
7319910357,470080,NBHHLIA22164V012122
7886867003,544381,ADIHLAP21591V012021
9628564127,970943,SHAHLIP22027V032122
7849202836,788422,HDFTIOP22056V022122
6015222304,592672,NAVHLIP22062V032122
3172283032,699088,SBIPAGP22181V012122
2960156662,907071,FGIHLIP22189V032122
7790227407,790253,BAJTIOP22122V022122
5167511680,754490,HDFHLIP22193V072122
6287395397,652407,NBHHLIP22155V032122
4753136130,616437,NAVPAIP22058V032122
8122748327,320611,BAJTIOP22125V022122
4276991075,969428,FGIHLIP22189V032122
2941958309,280188,BAJHLIP22024V032122
9065219565,910085,ICITGDP22082V032122
6394982300,401326,NAVPAIP22058V032122
2805664444,397456,SBIPAGP22182V012122
7117631330,610605,CHOHLGP22183V012122
1184668862,356241,UIIHLGP22008V032122
8062915048,262475,OICHLGP22026V012122
4487942719,895492,SHAHLIP22140V012122
7708286328,450496,GODTGOA22173V012122
1499462413,100705,BAJHLGP22130V022122
2515503973,485410,HDFTIOP22056V022122
8100876012,172959,NBHHLGP22117V012122
6243030409,691444,SHAHLIP22032V052122
9652081126,89647,HDFHLGP22144V032122
1690803333,381359,KOTPAIP22072V042122
7341406587,185170,ICIPAIP22076V042122
4218626331,482026,ICIHLGP22083V022122
7301771617,182861,NAVHLIP22062V032122
2915305051,934500,NBHHLIP22151V012122
5940710840,847212,SHAHMIP22038V032122
1593224739,378870,BAJHLGP22020V022122
8745260228,734395,CHIHLIP22071V012122
2815531663,857960,NAVHLIP22006V042122
9662507705,428447,UNIHLGP22074V012122
7852739217,80062,BAJTGOP22123V022122
9803659843,413361,ICIHLIP22131V012122
8600063063,73205,SHAHLIP22140V012122
4504934845,606981,SHAHLGP22134V012122
5917949776,795995,KOTHMGP22115V022122
7933021761,724361,HDFHLGP21001V032122
1501786385,547262,BAJTGDP22120V022122
6114399913,991938,OICHLIP21578V012021
7821040328,76907,FGIHLGP22109V032122
7329369589,935698,SBIPAGP22181V012122
7743089598,169100,ICITGBP22095V032122
7439981243,17947,NBHHLIA22175V012122
5202846581,831580,ADIHLAP21591V012021
9248338785,822831,CHIHMGP22132V012122
5853887297,445944,HDFPAIP21624V012021
7653567041,77999,KOTPMGP22116V022122
8804930261,649322,NBHHLIP22151V012122
9891704288,852205,UIIHLIP22070V042122 
4549494392,968768,FGIHLGP22110V032122
7030500169,762498,ICIHLIP22092V032122
3081771530,899441,ICIHLGP22084V042122
8422648801,919297,HDFHLGP21002V022122
3929312326,501616,ADIHLGP22023V032122
1957148475,588309,SHAHLIP22029V072122
9597167963,927027,SHAHLGP22134V012122
2496423046,687723,IFFHLIA22178V012122
5686367964,255678,FGIHLGP22111V032122
8568612496,513872,HDFHLIA22188V012122
2896380583,981293,CHOHLGP22183V012122
6070566326,288228,HDHHGP21544V012021
9344433004,696785,ICIHLGP22086V022122
3563284682,811919,NAVHLGP22069V032122
1120723179,646066,GODPAGP22103V032122
9719050919,455311,HDFTGBP22159V012122
9579408282,531485,SBIHLIP22138V042122
8436827654,318791,SHAHLIP22034V062122
5753851245,926145,FGIHLGP22110V032122
7258086750,283517,BAJHLIP22192V032122
8166230424,239991,CHIHMGP22132V012122
6782785990,173418,KOTHLGP22099V042122
3055518432,534283,CHOHLIP21017V012122
9153539174,346156,SBIPAGP22181V012122
4280501369,337273,TATHLGP21004V032122
8349927851,295584,NAVPAGP22065V032122
2030842923,813667,ADIHLAP21588V012021
9434731535,57814,UIIHLIP22187V032122
5894358055,585333,FGIHLGP22108V022122
4432503893,832822,FGIHLIP22189V032122
8238455299,638322,ICIPAGP22085V032122
2543217729,669425,HDFHLGP22143V032122
7275960990,877483,FGIHLGP22108V022122
7282148349,476645,OICHLIP21578V012021
9357699020,934786,BAJHLGA22166V012122
2227526019,579026,SHAHLIP22037V062122 
8651971789,573024,BAJTGOP22172V012122
3610467013,415475,OICHLIP21578V012021
9428591972,526414,ICITGBP22080V032122
1167900784,644559,BAJHLIA22169V012122
3671772187,729790,KOTHLIP22057V052122
3084611725,585394,ICIHLGP22084V042122
3081958932,936336,NBHHLIP22156V032122
1872287681,499847,BAJTIOP22121V022122
4704581268,995382,CHOPAGP22042V012122
7802426938,761661,NBHHLIP22151V012122
4645187294,213130,NBHHLIA22164V012122
9097468944,314653,HDFHLIP22145V032122
6820958943,723857,SHAHLIP22034V062122
7149183697,606807,FGIHLIP22104V022122
5937902960,407387,ICIPAGP22085V032122
9144328124,665997,TATHMGP21015V022122
9202995531,382994,HDFHLIP22021V042122
1648212400,822056,CHOHLIP21017V012122
3391265087,202523,SHAHLIP22032V052122
7019140936,571794,CHOPAGP22042V012122
2510752431,496468,SHAHLIP22031V022122
6635798137,85515,HDFHLGP22144V032122
2130523075,107168,NAVHLIP22060V032122
8497467907,562816,TATHLIP22176V012122
4165215975,685582,ICIHLIP22131V012122
9202624003,484539,KOTHLIP22057V052122
6754839076,904726,SHAHLIP22032V052122
5977040736,524208,TATHLIP22176V012122
4133437341,113720,BAJHLGP22020V022122
8756770689,34039,SBIPAGP22182V012122
9477947109,208621,NIAPAIP22003V012122 
5596591967,683749,BAJHLIA22169V012122
6034139730,444356,BAJTIDP22128V022122
5059191164,241391,CHIPAGP22044V012122
4912222947,660744,NAVHLIP22062V032122
7167581742,207313,UNIHLGP22161V012122
4964899760,156020,KOTPAIP22072V042122
9544536501,168256,CHOHLGP22160V012122
8821230676,271235,SBIHLIP22158V012122
5375810161,859123,ADIHLAP21589V012021
8472439336,477434,ICIPAGP22077V062122
5573503696,357177,KOTHMGP22115V022122
7494424006,485535,ICIHLGP22084V042122
2897144757,786637,BAJHLGA22166V012122
5010233865,162868,OICHLIP21578V012021
1046649724,708180,SHAPAIP22039V022122
4660701581,226717,FGIHLGP22014V022122
3481079468,642375,NBHHLIP22155V032122
1636905299,353113,ICIHMGP22089V032122
6552154036,693464,UIIHLIP22180V042122
9563402065,28336,SHAHLIP22028V072122
6217027830,367791,NBHHLIP22152V012122
7076465213,195983,ADIHLAP21590V012021
7579294300,561181,UIIHLIP22070V042122 
2320802344,275513,NAVHLIP22060V032122
7447322084,93036,BAJHLIP22019V022122
3740320675,197337,HDFHLIP22021V042122
1125439699,233070,TATHMGP21015V022122
3459308604,231655,ICITIOP22094V022122
7520844420,694434,LIBTGDP22171V012122
8575115152,728534,BAJTIDP22129V022122
2365097337,366743,ICITGBP22080V032122
8525026969,164574,SBIHLIP22138V042122
3355847140,429792,SBIHLIP22137V032122
7613657217,532124,ICITGBP22095V032122
6584271583,791532,SBIHLIP22138V042122
2987350127,112466,HDFTIOP22055V022122
7064695315,611965,ICIPAGP22077V062122
3568920279,917666,ICITIOP22078V042122
8551805810,83514,TATPMIP22009V012122 
3048340927,759201,NAVHLGP22068V032122
1330086992,61655,ICIHMGP22089V032122
1379815237,391554,FGIHLIP22189V032122
4279331622,841475,SHAHLIP22029V072122
3409171317,967074,SHAHLIP22035V062122 
9813542608,279790,SHAHLGP22134V012122
1379014391,792339,ICIHLGP22083V022122
8068902827,432745,BAJHLGP22130V022122
2616727553,438421,SHAHLGP22147V022122
5382457785,717102,LIBTGDP22171V012122
9622604604,527853,ICITIOP22078V042122
6632936436,227625,NAVHLGP22069V032122
2983068394,625569,ICITGDP22082V032122
5333135944,917679,UNIHLGP22161V012122
1418740573,204437,UIIHLIP22187V032122
3197250978,665129,ICITGBP22080V032122
6513109202,928313,UNIHLGP22161V012122
7372408447,637963,TATHMGP21015V022122
2184745714,496384,SHAHLIP22036V042122
6683937819,190324,SBIPAGP22181V012122
2310649959,75939,NBHHLGP22117V012122
6157363971,241354,ICIHLGP22090V032122
8307414244,958489,NBHHLGP22117V012122
4476835861,339097,SHAHLIP22031V022122
2729737036,689801,BAJHLGP22130V022122
2622742891,434949,BAJTIDP22129V022122
6534217707,572743,HDFTGOP22054V022122
6785612499,126869,NAVHLIP22059V032122
9740456427,868704,NBHHLIP22152V012122
5790531168,813105,NBHHLIP22151V012122
4751552510,647786,ICIHMGP22089V032122
8097233184,498231,HDFHLGP21001V032122
6199064984,81514,HDFHLIP22193V072122
3832863552,703763,HDFTGOP22050V022122
7057611401,36827,RQBPAGP22113V012122
9570573155,505329,SHAHLIP22027V032122
4039733684,638996,SBIHLIP22135V032122
9141257195,237708,ADIHLGP22023V032122
7746644137,737909,FGIHMGP22107V032122
3105313984,950771,CHOHLIP21017V012122
2167108632,271192,CHIHMGP22132V012122
4649572487,466086,BAJTGDP22127V022122
7053183536,325396,UIIHLGP22150V032122
5055618461,763497,ICITIOP22078V042122
1623691223,830402,BAJTGDP22120V022122
8395817665,537273,TATHLIP22176V012122
7109144868,209473,GODPAGP22103V032122
3302371847,490033,NBHHLIP22152V012122
8138712145,860414,FGIHLIP22104V022122
6519742633,489110,SHAHLIP22036V042122
3786471547,242113,NAVHLGP22064V032122
1913472179,807465,HDFTGOP22053V022122
5852774098,966558,ICITGDP22082V032122
5450263086,130968,FGIHLIP22105V022122
6360874280,70778,NBHHLIP22151V012122
1795381725,308843,CHIPAGP22044V012122
4119184553,697612,TATHLIP22176V012122
3643573566,789442,ICIPAGP22085V032122
8485334887,376354,KOTHLGP22168V012122
4585232334,979738,NBHPAIP22153V012122
1996626735,229245,SHAPAIP22039V022122
3288925220,402383,ICIPAIP22076V042122
5275964895,50481,SHAHLGP21058V022021
4640829254,947910,GODPAGP22191V012122
7030662016,270670,NBHHLGP22154V012122
2726518237,52059,HDFHLIP21016V012122
5549195337,282880,NBHHLGP22157V032122
9292412348,151812,SHAHLIP22031V022122
9476169094,212738,NAVPAIP22058V032122
5837711507,499479,SHAHLIP22034V062122
4356987581,344915,NAVHLGP22068V032122
9550392000,619783,LIBTIDP22097V012122
7557048547,5479,CHIHLIP22071V012122
7908552550,509533,SHAHLIP22027V032122
6058799938,605285,ADIPAIP21628V012021
9582268547,339767,NAVHLGP22068V032122
5669305213,265073,NAVHLGP22067V032122
9120810280,631444,NBHHLGP22117V012122
7284798175,463244,HDFHLIP22145V032122
7100646636,248388,ICIHLIP22131V012122
2791327254,289224,SHAHLGP21058V022021
9556413417,360949,NAVPAGP22065V032122
2886007382,431793,ADIHLAP21589V012021
5299732446,678013,NBHHLIA22175V012122
9329250939,364494,SHAPAIP22039V022122
2856958637,712531,KOTHLIP22057V052122
6742785971,539782,NBHHLIP22152V012122
9487796962,613344,TATHLGP21004V032122
8672829065,621003,LIBTGDP22098V012122
3422006922,844594,KOTHMGP22115V022122
2794875028,567578,ADIHLAP21588V012021
5005084375,528761,NAVHLIP22060V032122
9764345905,215160,UIIHLIP22070V042122 
7495996835,154749,ICIHLGP22090V032122
6846381579,803344,FGIHLIP22112V032122
5060256062,647655,SHAHLGP22041V022122
2128619105,929807,NAVHLIP22060V032122
8249024093,437582,SHAHLIP22033V022122
7877867905,492584,ADIHLAP21591V012021
8311522870,554031,SHAHLIP22036V042122
5582562828,819916,ICIHLIP22096V062122
3763332121,470311,HDFHLGP22144V032122
4283550773,752580,TATHLIP22176V012122
8898860972,425146,HDFTIOP22052V022122
3134490236,828492,UIIHLGP22018V012122
7994828260,673077,HDFHLGP22143V032122
6947181997,409332,CHOHLGA22186V012122
6656016128,287550,KOTPAGP22075V022122
8982904558,906418,ICITIDP22081V042122
6266621794,899280,BAJHLGP22020V022122
9563427973,954566,HDFPAIP21624V012021
1606302777,271484,HDFHLGP22142V032122
8675220779,54394,HDFTGOP22050V022122
5857910680,70837,SBIHLIP22158V012122
3034997311,85863,BAJHLIA22169V012122
8732734631,608278,BAJTIOP22121V022122
3285336371,58471,HDFTIOP22052V022122
4507517055,980740,BAJHLIP22024V032122
9717016356,330475,UNIHLGP22161V012122
9698293553,176148,ADIHLAP21589V012021
8259347129,232096,ICIPAGP22085V032122
8094336277,976616,UIIHLGP22150V032122
7169897620,329806,SHAHLIP22033V022122
5462455250,345476,ICIHLIP22131V012122
2017241703,755238,ICIHLGP22084V042122
1821822377,113799,NAVHLGP22067V032122
4578330631,716816,SHAHLIP22027V032122
6239622960,212808,CHOHLGP22160V012122
5437864714,494123,CHOHLGP22025V012122
2136713215,909942,SHAPAIP22039V022122
7093052271,91405,CHIHLIP22047V012122
5440067005,935104,HDFHLIP22145V032122
4988088627,736171,BAJTGOP22172V012122
1443715347,422630,HDFHLIP22145V032122
6326439810,120562,BAJTGDP22127V022122
3968388262,226976,UIIHLGP22150V032122
8520016967,560305,RQBPAGP22113V012122
3727196191,707957,FGIHLGP22111V032122
6085253057,673000,CHOHLGP22025V012122
9148576111,964595,BAJHLIP22019V022122
2942221523,694832,CHIPAGP22044V012122
7355037468,536934,BAJHLGP22165V012122
7348188681,267658,CHIHLIP22071V012122
7308694558,764257,BAJTIOP22121V022122
3271358302,46516,ACKPAIP21638V012021
7031299308,493567,NAVHLIP22061V032122
9635957017,961216,NAVHLGP22068V032122
2852129598,242374,SHAHLIP21011V052122   
1231039179,580119,BAJHLIP22019V022122
3334247506,771636,NBHHLGP22157V032122
2151005354,243083,NBHHLIA22164V012122
3523847359,910316,SBIHLIP22136V032122
7136108595,234232,ICITIOP22078V042122
5979315038,539032,MAXHLGP22046V012122
3016306116,150351,ICITIDP22081V042122
6655854355,210704,KOTPMGP22116V022122
7276194459,85447,KOTHLIP22057V052122
2525220969,696773,BAJTIOP22125V022122
2573119074,640421,CHOHLIP21017V012122
8475496640,662539,BAJTIDP22128V022122
9162742620,870668,HDHHGP21544V012021
1458987825,645227,BAJTIOP22122V022122
7146024468,66875,TATHLIP22176V012122
4941035940,473782,CHOPAGP22042V012122
5493350388,588651,SHAHLIP22102V052122
3714344529,317378,SHAHLIP22037V062122 
3709353221,511368,NBHHLIP22152V012122
6823809410,141200,NAVHLIP22059V032122
1165491786,468249,KOTHLGP22168V012122
5563721736,551091,NAVPAGP22065V032122
1934327803,950549,UIIHLGP22008V032122
9018082054,801465,IFFHLGA22170V012122
6653834456,978430,TATHMGP21015V022122
6601632899,517074,BAJHLGA22166V012122
4054823032,570944,GODPAGP22191V012122
4352622126,443979,GODTGOA22173V012122
8732449839,949257,BAJHLIP22019V022122
6411478424,150401,FGIHMIP22106V032122
7000827419,78099,SBIHLIP22136V032122
5686346655,953560,ICITGBP22095V032122
2864953143,7322,NBHHLIP22156V032122
3196746145,158643,LIBTIDP22097V012122
8803140385,889237,BAJTGOP22172V012122
3236314082,568447,ICIHLIP22092V032122
9477429260,959247,GODPAGP22103V032122
5771636037,281231,HDFTIOP22055V022122
6133576398,454056,KOTPAGP22075V022122
2914996597,495097,BAJHLGP22165V012122
3784484015,923092,HDFHLGP21002V022122
7199626299,924587,HDFHLGP22142V032122
6967917698,602506,NAVHLIP22060V032122
2618771477,269558,SBIPAGP22181V012122
2974091495,217182,KOTHLGP22099V042122
6341264625,919520,SHAHLGP22134V012122
1762669985,458215,ICITGDP22082V032122
2648885522,60477,NAVHLIP22006V042122
9736068323,331039,ADIHLAP21589V012021
3313881508,940176,HDFHLGP22144V032122
8476945432,130883,NBHPAIP22153V012122
9088214053,818167,NAVTGBP22066V032122
4186435509,555318,ICIHLGP22084V042122
4403145698,180082,GODPAGP22103V032122
4651686267,835478,UIIHLGP22018V012122
4602347253,750058,NIAPAIP22003V012122 
1030429448,489275,TATHMGP21015V022122
7246540930,946607,UNIHLGP22074V012122
8501002688,889450,ICIPAGP22077V062122
6103085001,96323,FGIHMGP22107V032122
3024801575,953545,NBHHLIP22152V012122
9746772983,743573,HDFTGOP22053V022122
9170286331,267376,CHIPAGP22044V012122
4226492613,965694,FGIHLIP22112V032122
5760785459,658405,ADIPAIP21628V012021
6725845207,142787,SHAHLIP22040V052122
4864871149,777225,HDFHLIP21016V012122
7906937650,318195,CHOHLGP22183V012122
8959620835,496212,TATHLGP21004V032122
2308503719,971464,KOTHMGP22115V022122
6460781359,247850,NBHHLIP22152V012122
3088967966,480553,EDLHLIP21012V012122
6096690372,742124,BAJTGOP22123V022122
2627468438,178766,RQBPAGP22113V012122
4850917494,511862,HDFTIOP22056V022122
7646185701,501419,NAVHLIP22059V032122
2537936067,67246,SBIHLIP21043V012122
7888714957,426052,NAVHLIP22059V032122
4583675836,631736,LIBTGDP22098V012122
6830714509,178854,SBIHLIP22135V032122
5650760281,391959,HDFHLIA22141V032122
5372289220,855354,SBIPAGP22181V012122
7907926879,780655,NAVHLGP22063V032122
8713367706,216209,CHIPAGP22044V012122
6732268161,597345,HDFHLGP22144V032122
5541934399,148105,SHAHLIP22027V032122
8185508418,896796,ICITIOP22078V042122
8148953780,90859,KOTHLIP22057V052122
2504304112,527998,NAVPAGP22065V032122
3003360520,490608,SHAHLIP22040V052122
7109199537,570100,SHAHLGP22134V012122
2624622980,499050,SBIPAGP22181V012122
2189524581,477642,BAJHLIA22169V012122
6531949926,819292,BAJTGDP22120V022122
6406882017,921599,ICIHLGP22084V042122
8045026938,86608,TATHLGP21004V032122
6964130107,559764,CHOHLGP22183V012122
5023187113,889398,CHOHLGP22183V012122
1139348674,507852,NBHTIOP22148V012122
3851621294,814898,CHOHLIP21017V012122
7719862692,598516,HDFHLGP22022V032122
9235834473,950191,HDFTGOP22050V022122
4838423953,259693,ICITIOP22093V032122
9491555487,246889,KOTHLGP22168V012122
9970487760,101005,SHAHLIP22030V062122
5526414384,524793,HDFTIOP22055V022122
3963153807,580595,NAVHLIP22059V032122
4785707166,90348,HDFTIOP22056V022122
9186825795,324369,SHAHLIP22035V062122 
8561540815,958631,BAJTGOP22126V022122
8113238363,841437,SHAHLIP22030V062122
5202697303,419392,SHAHLIP22102V052122
4925947139,403731,FGIHLIP22189V032122
3473052097,188869,IFFHLGA22170V012122
7394491844,974536,NAVPAIP22058V032122
6759058260,286714,NAVHLGP22064V032122
3689129457,902391,NBHHLGP22154V012122
8867381117,889941,NICHLIP22045V012122
7599228616,258065,FGIHLIP22112V032122
1448022568,500536,NAVHLIP22006V042122
9615552330,603859,FGIHLIP22189V032122
1964161888,254412,UNIHLGP22074V012122
4101745845,648456,IFFHLIA22178V012122
7583025663,384786,SBIHLIP21043V012122
4576247894,164620,FGIHLIP22105V022122
7439212753,390759,SHAHLGP22041V022122
6608876637,522168,BAJTIOP22125V022122
5229509444,521068,EDLHLIP21012V012122
2105202796,662763,ADIHLGP22023V032122
4196225523,113523,FGIHLGP22111V032122
5116324277,882571,ICITGDP22082V032122
8730884649,194973,NBHHLIP22151V012122
2225726436,928029,ADIHLAP21589V012021
9979397799,777524,HDFTGOP22050V022122
3163293700,495445,SHAHLIP22032V052122
7034789924,192738,HDHHGP21544V012021
3795848581,388253,IFFHLGA22170V012122
3819099429,6807,SHAPAIP22039V022122
3302786124,950006,NAVHLGP22064V032122
6784440924,842439,UIIHLGP22018V012122
8653673094,842,SBIHLIP22138V042122
8261501262,544696,SHAHLIP22031V022122
1830530708,550865,TATPMIP22009V012122 
3728323164,728945,SBIPAGP22182V012122
4129433340,559232,GODTGOA22173V012122
3309153160,953823,NAVHLGP22068V032122
8480680892,620404,SBIHLIP22138V042122
2219656056,275304,SHAPAIP22039V022122
4648455610,194361,ADIHLAP21591V012021
2351040744,289902,SHAHLIP22027V032122
5448020875,137316,UIIHLIP22187V032122
9867753776,666081,KOTHLGP22099V042122
1682541119,613470,ADIHLAP21591V012021
8042043611,602716,NBHHLIA22175V012122
2244732467,361050,BAJTIOP22121V022122
1303033833,599070,KOTPAIP22072V042122
4097239345,172636,BAJHLIP22024V032122
7541888469,624723,HDFHLIP21016V012122
5074448712,876623,NICHLIP22045V012122
1741421362,372982,SHAHLIP22140V012122
6834773295,256445,ICIHLIP22092V032122
2166413334,344800,KOTHLIP22057V052122
7869266128,149700,ADIHLAP21589V012021
3720838655,865477,CHIHLIP22071V012122
9231415326,152010,NBHTIOP22148V012122
1840564636,193341,SBIPAGP22181V012122
1194246378,731955,BAJTGOP22172V012122
4784653448,792860,NBHHLGP22157V032122
8033872695,487703,NBHPAIP22153V012122
4427240735,244461,UIIHLGP22150V032122
6362771868,82447,ICITIOP22078V042122
4304989440,22186,FGIHLIP22105V022122
8572962383,981765,UNIHLGP22074V012122
4162597405,3417,SHAHLGP21058V022021
1689887858,155666,HDFHLIA22141V032122
9004706988,820022,CHOHLGP22025V012122
2335798420,166495,SHAHLIP22027V032122
6996317028,24120,UIIHLGP22008V032122
4081031341,213489,ADIHLAP21591V012021
1453912385,581822,SHAHLIP22029V072122
2391303520,977486,BAJTGOP22123V022122
1149310297,258566,FGIHLGP22109V032122
4716106686,727734,NBHHLGP22117V012122
7958997463,386458,LIBTIDP22097V012122
5152787691,45130,HDFHLIP22193V072122
9521219576,653665,HDFHLIP22193V072122
2050324062,592270,KOTHLGP22099V042122
8593619520,805121,NAVHLIP22060V032122
4756736287,436056,UNIHLGP22161V012122
3117478574,622085,KOTHLGP22168V012122
6322928298,177324,BAJTGOP22126V022122
7434301220,380204,BAJTGDP22120V022122
8827718654,493158,ICITIOP22094V022122
5777129531,49779,UIIHLIP22187V032122
5597860819,145640,ICIHMGP22089V032122
1816811031,527255,FGIHLIP22189V032122
3039355194,362970,HDFHLIP22145V032122
5368866309,814361,CHOPAGP22042V012122
4852277289,189451,BAJTIDP22129V022122
8076278592,104568,ADIHLAP21590V012021
8775588787,320840,NAVHLGP22067V032122
9887767565,898466,ICIHLIP22100V032122
4246622337,429108,BAJTGDP22120V022122
5720591557,777283,FGIHLIP22104V022122
5346006262,367508,SBIHLIP22138V042122
5305371555,19,FGIHLGP22109V032122
1055807944,208079,NAVHLIP22006V042122
7014309175,8547,HDFHLIP22021V042122
6166467153,424946,NAVHLGP22068V032122
3153313463,117744,UIIHLIP22180V042122
4545459531,51356,NBHPAIP22153V012122
1128384267,206843,ICIPAIP22076V042122
3216763311,569038,UIIHLGP22150V032122
3076541329,445724,FGIHLGP22110V032122
7697067937,921711,ICIHLIP22131V012122
5030859508,651014,SHAHLIP22027V032122
7759728754,713712,BAJHLIP22024V032122
1929773578,277705,NAVPAGP22065V032122
1303224069,71710,NBHHLGP22154V012122
9449516522,447861,NAVHLGP22067V032122
3999937664,644626,TATHMGP21015V022122
8373039324,581026,HDFTGOP22050V022122
6060071788,105219,CHIHLIP22071V012122
1426286460,427986,ICITIDP22081V042122
7576577857,245209,NAVTGBP22066V032122
8427287078,80243,HDFHLIP21016V012122
1168340447,411408,ICITIOP22094V022122
6846608085,414321,BAJTGDP22120V022122
8065349333,567343,BAJHLGP22020V022122
4960258220,333067,SBIHLIP22135V032122
5437958535,37065,NBHPAIP22153V012122
9541876079,71142,ICIHLGP22084V042122
7429315655,72125,HDFTIOP22056V022122
4575666034,298319,BAJTGOP22126V022122
5244784166,592713,SBIHLIP22135V032122
4951231548,92301,SHAHLGP22041V022122
4488605921,600316,FGIHMGP22107V032122
8397278747,927525,FGIHLGP22111V032122
2519213914,687120,FGIHLIP22189V032122
5453896272,535865,HDFHLGP22142V032122
4320829319,859173,SHAHLIP22028V072122
7940101782,463581,NBHHLGP22157V032122
6620139607,719304,ICIHLIP22100V032122
3340383437,266953,ADIHLGP22023V032122
2996114869,697182,HDFHLIA22141V032122
1117618157,537840,ICITIOP22094V022122
7803201381,670154,NBHHLGP22154V012122
4956908808,834703,NAVHLGP22069V032122
8253758855,339918,SHAHLIP22102V052122
3453423996,82321,HDFHLIP22145V032122
1418535351,444848,UIIHLIP22070V042122 
4279036020,864083,LIBTGDP22171V012122
3911450815,915127,SHAHLGP22134V012122
3691913464,78989,UNIHLIP22139V032122
5648344104,486316,HDFHLIP21016V012122
2376652662,914472,SBIPAGP22182V012122
4212983618,785865,UIIHLIP22070V042122 
9165620723,494025,NAVHLIP22060V032122
3460077863,779345,FGIHLIP22105V022122
6252735495,785124,NBHHLGP22154V012122
5053813254,422036,MAXHLGP22046V012122
1923354989,674185,HDFTIOP22052V022122
7883181839,697933,KOTHLGP22168V012122
8304824360,421274,NBHHLIP22152V012122
3836151168,595854,SBIPAGP22181V012122
2090504560,157494,NAVHLGP22068V032122
2750700164,603503,NBHHLIP22152V012122
4131399480,638595,ICITGBP22080V032122
1470618542,795043,HDFHLIP21016V012122
4489987301,750283,UIIHLIP22187V032122
9673756162,316665,HDFTIOP22055V022122
2153293149,290745,ICIHLGP22086V022122
7992549274,378530,KOTHLGP22099V042122
1218783635,466239,TATHMGP21015V022122
4645630452,587757,GODPAGP22103V032122
8759336472,159090,NAVHLGP22064V032122
5166335316,991668,ACKPAIP21638V012021
7712394855,156397,EDLHLIP21012V012122
7945514030,937898,HDFHLGP21001V032122
8908720310,84328,SBIHLIP22137V032122
7267792743,798583,HDFHLGP22144V032122
9721005430,16043,SHAHLIP22033V022122
7698384659,247068,NAVHLGP22068V032122
3400895207,421026,UIIHLIP22070V042122 
1784759358,992108,HDFHLIP21016V012122
8022074398,765776,HDFHLGP21002V022122
8925760239,973963,KOTHMGP22115V022122
2198343151,287921,BAJTIDP22129V022122
9569901817,328716,LIBTGDP22098V012122
1521443048,134874,ICITGBP22080V032122
3647232453,53633,SHAHLIP22031V022122
9553824137,611170,SHAHLIP22032V052122
5963763308,793960,IFFHLGA22170V012122
1374374910,157088,NAVPAGP22065V032122
4508543049,432577,BAJTIOP22122V022122
6003016092,452801,KOTPAIP22072V042122
1700134097,394247,HDFHLGP22143V032122
2990036228,482925,BAJTGOP22123V022122
1680243432,104064,KOTHLGP22168V012122
9890662761,758872,UNIHLGP22074V012122
8742484595,317721,SBIHLIP22136V032122
6582518417,438876,HDFTGOP22053V022122
7647303488,482149,OICHLIP21578V012021
2689704079,227499,ICITIDP22087V032122
2751145176,751845,TATHMGP21015V022122
9126171315,357207,NAVTGBP22066V032122
4003635311,212218,ICITIDP22079V052122
3861950521,244379,SBIHLIP22138V042122
3053197695,934627,FGIHLIP22105V022122
7988374095,55001,KOTHMGP22115V022122
5261987208,161387,NBHHLIP22152V012122
1273871711,813049,SHAHLIP22031V022122
1659063382,171248,NAVPAIP22058V032122
4665985169,275497,SHAHLIP22027V032122
7206413940,282223,EDLHLIP21012V012122
5534457413,151868,SHAHLIP22029V072122
3312333274,950299,ADIHLAP21588V012021
